text,label,persona,source_type,scenario,source_file
Hello there. This is Officer Tan from Singtel Security. I’ve got your case. Your line was used for fraudulent transactions. Balance is now negative $842.,authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Yes, Singtel. But I represent the internal investigation team. Your line is under review.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Cannot disclose. But we must act. Once a case is opened, it’s escalated. End of story.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
That’s good to hear. But the system has its own records. We must follow procedure. Your cooperation is appreciated.,authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Understandable. But in OCS, we’re trained to respond calmly under pressure. I’m not here to confuse—just to inform and reassure.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Hello there. This is Officer Tan from Singtel Fraud Response. We’ve traced suspicious activity on your line. Either you’re being blackmailed or your account is被盗. Either way, we need to resolve this fast.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Yes, Singtel. But I’m not from Singtel. I’m from the Internal Affairs Unit. We follow up on suspicious lines.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
Cannot disclose. But we must act fast. Line is at risk. Either pay now or face closure.,authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"That’s why I’m contacting you. The system shows otherwise. Either way, we must resolve this.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Understandable. But in our line, we don’t play games. We either resolve the issue or escalate. Either way, the customer is always first.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Hello there. This is PCU, the public complaints unit. We’ve traced an unusual pattern on your line. Suspicious calls, data misuse—must clarify.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Affirmative. Or at least, we simulate the experience. The purpose is to test how quickly people panic and fall for authority tactics.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
Not my concern. That’s the officer’s job. I’m just the messenger.,authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"We don’t care about what you say. We care about the records. Until we clear this, you cannot restore service.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Understandable. But as an officer, I must inform you. Either way, we need to resolve this before escalation.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
Affirmative. I’m from Singtel Security. Your line was flagged for suspicious activity. Must escalate to the right person.,authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Yes, Singtel. But this is not a regular query. This is a security alert. Someone is using your line to commit fraud. We must escalate.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Cannot disclose. But we must resolve this. Otherwise, your line could be terminated.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
That’s what I’m here to resolve. The system has errors. We must clear the record.,authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Understandable. But in ops, we don’t waste time explaining. We act fast, cover cases, and protect the system.",authority_scam,nsf,synthetic,Telco Impersonation Leading to Gov Official,nsf_scam_dataset.csv
"Hello, this is Officer Tan from MFA. Your SingPass has been used at 0200hrs. Immediate action required. Confirm identity or else we lock you out.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"The one linked to your CPF, MFA, or e-Receipt. Confirm it’s yours before anyone else uses it.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
Doesn matter. The system flagged activity. Either you’re hacked or you forgot to log out. Confirm your identity now or risk losing benefits.,authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"Yes, CPF is also at risk. If criminals get access, they can drain funds or clone accounts. Must act fast.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
Got it from our intel network. Cyber criminals often use real identities to trick people. We intercept before they exploit.,authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"Hello, this is Officer Tan from the Cyber Defence Unit. Your SingPass has been used to access unauthorized websites. Immediate action needed.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"The SingPass used to log into government portals. If compromised, entire identity could be at risk. Must verify now, before more damage.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"Doesn matter. The system flagged an anomaly. Either you forgot to log out or someone else did. Confirm your identity now, before further action is taken.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"Yes, CPF is also at risk. Hackers used your SingPass to access CPF portal. Must reset 2FA and update recovery options.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
Through our intelligence network. We monitor suspicious activities across platforms. You were flagged for unusual login attempts.,authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"Hello, 13-3-13. Your SingPass is under investigation. Confirm your identity now or else we lock your account.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"The one linked to your CPF and eGovernment services. If compromised, whole ecosystem at risk. Must respond fast.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"That doesn’t matter. The system flagged activity. Either you’re the one accessing it, or someone else is. Confirm your identity now, or we escalate to security.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"Confirm your CPF is secure. But if unauthorized access, must report. Treat every message as time-sensitive.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
Through our secure intel network. Anomaly detection on CPF/SingPass logs. Suspicious login alerts trigger immediate response.,authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"Hello, this is Officer Tan from MFA. Your SingPass has been used at 0200hrs. Immediate action required. Confirm your identity or else we assume foul play.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"The one linked to your CPF and eGovernment services. If it’s hacked, everything else is at risk.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"That doesn’t matter. The system detected unauthorized access. Confirm your identity now, or risk account freeze.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"Confirm your CPF is secure. But if hackers got in, we must act fast. I’m here to help you recover.",authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
Correct. I got this from an internal alert. Security breach in the system. Your SingPass is flagged for suspicious activity. Must confirm identity right away.,authority_scam,nsf,synthetic,SingPass / CPF Account Compromised,nsf_scam_dataset.csv
"Affirmative. I’ve reviewed your records, and there are discrepancies. Immediate corrective action required.",authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
"Negative. I represent the SAF OCS Alumni Association. We coordinate with SAF for training standards. But some cadets misreport, some records got gaps. That’s why we intervene.",authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
"The one who missed drill, forgot to activate, or forgot to report. Sometimes even the one who was supposed to lead the section.",authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
"ICt is not the end of the story. The system records what it sees. If there’s a discrepancy, we must resolve it. Otherwise, how do we maintain integrity?",authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
"This is Officer Admin, handling NS records. Everything must be correct—no shortcuts.",authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
"Affirmative. I’ve reviewed your case, and there are discrepancies in your NS records. Immediate corrective action is required.",authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
Affirmative. I represent SAF/MINDEF. Your records show issues. Must resolve before commissioning.,authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
"The one who missed drill, got no excuse. Or the one who borrowed uniform without permission. In OCS, we don’t forgive sloppy habits.",authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
Then why does your record show otherwise? Must reconcile before end of month. Officer records must match paper trail.,authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
"This is Officer Admin, handling NS records. Everything must be accurate. Errors can affect future postings.",authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
"Confirm identity first. You got a NSman record issue? Or missing reservist under your name? Either way, we must resolve before commissioning.",authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
Affirmative. I represent SAF/MINDEF. Everything I say is serious.,authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
"The one who didn’t report for OCS intake. Records say ‘missing’. But we must recover, no matter how late.",authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
"But the system shows otherwise. Maybe a data entry error. Still, we must follow the record. We don’t resolve issues—we escalate them.",authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
This is a fake SAF alert. All real SAF alerts go through the SAF Command Centre. I’m just a scammer posing as an officer.,authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
"Affirmative. I’ve reviewed your records, and there are discrepancies. Immediate follow-up required.",authority_scam,nsf,synthetic,SAF / MINDEF Impersonation,nsf_scam_dataset.csv
